trip_id,arrival_time,departure_time,stop_id,stop_sequence
822,12:52:00,12:56:00,8000260,1
822,13:32:00,13:33:00,8000010,2
822,14:04:00,14:10:00,8000105,3
822,14:22:00,14:25:00,8070003,4
822,15:14:00,15:17:00,8073368,5
822,15:36:00,15:38:00,8000085,6
822,15:49:00,15:51:00,8000086,7
822,16:02:00,16:04:00,8000098,8
3480,10:55:00,10:55:00,8000261,0
3480,12:02:00,12:05:00,8000284,1
3480,12:53:00,12:56:00,8000260,2
3480,13:32:00,13:33:00,8000010,3
3480,14:04:00,14:10:00,8000105,4
3480,14:22:00,14:25:00,8070003,5
3480,15:14:00,15:17:00,8073368,6
3480,15:36:00,15:38:00,8000085,7
3480,15:49:00,15:51:00,8000086,8
3480,16:02:00,16:02:00,8000098,9
3481,10:55:00,10:55:00,8000261,0
3481,12:00:00,12:03:00,8000284,1
3481,12:52:00,12:56:00,8000260,2
3481,13:32:00,13:33:00,8000010,3
3481,14:04:00,14:10:00,8000105,4
3481,14:22:00,14:25:00,8070003,5
3481,15:14:00,15:17:00,8073368,6
3481,15:36:00,15:38:00,8000085,7
3481,15:49:00,15:51:00,8000086,8
3481,16:02:00,16:02:00,8000098,9
3485,10:55:00,10:55:00,8000261,0
3485,11:57:00,12:00:00,8000284,1
3485,12:52:00,12:56:00,8000260,2
3485,13:32:00,13:33:00,8000010,3
3485,14:04:00,14:10:00,8000105,4
3485,14:22:00,14:25:00,8070003,5
3485,15:02:00,15:06:00,8005556,6
3485,15:24:00,15:24:00,8000207,7
3492,11:34:00,11:34:00,8000284,0
3492,12:52:00,12:56:00,8000260,1
3492,13:32:00,13:33:00,8000010,2
3492,14:04:00,14:10:00,8000105,3
3492,14:22:00,14:25:00,8070003,4
3492,15:02:00,15:06:00,8005556,5
3492,15:24:00,15:24:00,8000207,6
3513,11:34:00,11:34:00,8000284,0
3513,12:52:00,12:56:00,8000260,1
3513,13:32:00,13:33:00,8000010,2
3513,14:04:00,14:10:00,8000105,3
3513,14:22:00,14:25:00,8070003,4
3513,15:14:00,15:17:00,8073368,5
3513,15:36:00,15:38:00,8000085,6
3513,15:49:00,15:51:00,8000086,7
3513,16:02:00,16:04:00,8000098,8
3513,16:14:00,16:15:00,8000041,9
3513,16:27:00,16:27:00,8000080,10
668,14:50:00,14:54:00,8000085,4
668,15:18:00,15:20:00,8073368,5
668,16:07:00,16:09:00,8070003,6
668,16:39:00,16:41:00,8000244,7
668,17:20:00,17:20:00,8000096,8
711,13:50:00,13:50:00,8000080,0
711,14:02:00,14:04:00,8000041,1
711,14:13:00,14:15:00,8000098,2
711,14:27:00,14:38:00,8000086,3
711,14:50:00,14:54:00,8000085,4
711,15:18:00,15:20:00,8073368,5
711,16:07:00,16:09:00,8070003,6
711,16:39:00,16:41:00,8000244,7
711,17:20:00,17:20:00,8000096,8
669,14:16:00,14:16:00,8000080,0
669,14:27:00,14:28:00,8000041,1
669,14:38:00,14:40:00,8000098,2
669,14:52:00,14:55:00,8000086,3
669,15:10:00,15:13:00,8000085,4
669,15:33:00,15:36:00,8073368,5
669,15:50:00,15:52:00,8005556,6
669,16:33:00,16:36:00,8070003,7
669,16:48:00,16:54:00,8000105,8
669,17:22:00,17:23:00,8000010,9
669,18:01:00,18:04:00,8000260,10
669,19:00:00,19:03:00,8000284,11
669,20:07:00,20:07:00,8000261,12
767,15:10:00,15:10:00,8000085,0
767,15:34:00,15:36:00,8073368,1
767,15:50:00,15:52:00,8005556,2
767,16:33:00,16:36:00,8070003,3
767,16:48:00,16:54:00,8000105,4
767,17:22:00,17:23:00,8000010,5
767,18:01:00,18:04:00,8000260,6
767,19:00:00,19:03:00,8000284,7
767,20:07:00,20:07:00,8000261,8
823,14:16:00,14:16:00,8000080,0
823,14:27:00,14:28:00,8000041,1
823,14:38:00,14:40:00,8000098,2
823,14:52:00,14:55:00,8000086,3
823,15:10:00,15:13:00,8000085,4
823,15:33:00,15:36:00,8073368,5
823,15:50:00,15:52:00,8005556,6
823,16:33:00,16:36:00,8070003,7
823,16:48:00,16:54:00,8000105,8
823,17:22:00,17:23:00,8000010,9
823,18:01:00,18:04:00,8000260,10
823,19:26:00,19:32:00,8000284,11
823,19:59:00,20:01:00,8000183,12
823,20:38:00,20:38:00,8000261,13
4776,14:38:00,14:40:00,8000098,2
4776,14:52:00,14:55:00,8000086,3
4776,15:10:00,15:13:00,8000085,4
4776,15:33:00,15:36:00,8073368,5
4776,15:50:00,15:52:00,8005556,6
4776,16:33:00,16:36:00,8070003,7
4776,16:48:00,16:54:00,8000105,8
4776,17:22:00,17:23:00,8000010,9
4776,18:01:00,18:04:00,8000260,10
4776,19:00:00,19:03:00,8000284,11
4776,20:07:00,20:07:00,8000261,12
670,11:51:00,11:51:00,8000261,0
670,12:54:00,12:57:00,8000284,1
670,13:52:00,13:55:00,8000260,2
670,14:32:00,14:33:00,8000010,3
670,15:04:00,15:10:00,8000105,4
670,15:22:00,15:25:00,8070003,5
670,16:14:00,16:19:00,8073368,6
670,16:39:00,16:41:00,8000085,7
670,16:52:00,16:54:00,8000086,8
670,17:06:00,17:17:00,8000098,9
768,11:51:00,11:51:00,8000261,0
768,12:54:00,12:57:00,8000284,1
768,13:52:00,13:55:00,8000260,2
768,14:32:00,14:33:00,8000010,3
768,15:04:00,15:10:00,8000105,4
768,15:22:00,15:25:00,8070003,5
768,16:14:00,16:19:00,8073368,6
768,16:40:00,16:40:00,8000085,7
3472,11:51:00,11:51:00,8000261,0
3472,12:54:00,12:57:00,8000284,1
3472,13:52:00,13:55:00,8000260,2
3472,14:32:00,14:33:00,8000010,3
3472,15:04:00,15:10:00,8000105,4
3472,15:22:00,15:25:00,8070003,5
3472,16:14:00,16:19:00,8073368,6
3472,16:39:00,16:41:00,8000085,7
3472,16:52:00,16:54:00,8000086,8
3472,17:06:00,17:17:00,8000098,9
3472,17:28:00,17:29:00,8000041,10
3472,17:42:00,17:42:00,8000080,11
3494,11:20:00,11:20:00,8000261,0
3494,11:57:00,11:59:00,8000183,1
3494,12:29:00,12:33:00,8000284,2
3494,13:52:00,13:55:00,8000260,3
3494,14:32:00,14:33:00,8000010,4
3494,15:04:00,15:10:00,8000105,5
3494,15:22:00,15:25:00,8070003,6
3494,16:14:00,16:19:00,8073368,7
3494,16:40:00,16:40:00,8000085,8
3504,11:20:00,11:20:00,8000261,0
3504,11:57:00,11:59:00,8000183,1
3504,12:29:00,12:33:00,8000284,2
3504,13:52:00,13:55:00,8000260,3
3504,14:32:00,14:33:00,8000010,4
3504,15:04:00,15:10:00,8000105,5
3504,15:22:00,15:25:00,8070003,6
3504,16:14:00,16:19:00,8073368,7
3504,16:39:00,16:41:00,8000085,8
3504,16:52:00,16:54:00,8000086,9
3504,17:06:00,17:17:00,8000098,10
3514,11:20:00,11:20:00,8000261,0
3514,11:57:00,11:59:00,8000183,1
3514,12:29:00,12:33:00,8000284,2
3514,13:52:00,13:55:00,8000260,3
3514,14:32:00,14:33:00,8000010,4
3514,15:04:00,15:10:00,8000105,5
3514,15:22:00,15:25:00,8070003,6
3514,16:14:00,16:19:00,8073368,7
3514,16:39:00,16:41:00,8000085,8
3514,16:52:00,16:54:00,8000086,9
3514,17:06:00,17:17:00,8000098,10
3514,17:28:00,17:29:00,8000041,11
3514,17:42:00,17:42:00,8000080,12
671,15:50:00,15:55:00,8000098,2
671,16:06:00,16:08:00,8000086,3
671,16:20:00,16:22:00,8000085,4
671,16:42:00,16:44:00,8073368,5
671,17:33:00,17:36:00,8070003,6
671,17:48:00,17:54:00,8000105,7
671,18:22:00,18:23:00,8000010,8
671,19:01:00,19:04:00,8000260,9
671,19:59:00,20:02:00,8000284,10
671,20:31:00,20:32:00,8000183,11
671,21:09:00,21:09:00,8000261,12
769,16:21:00,16:21:00,8000085,0
769,16:42:00,16:44:00,8073368,1
769,17:33:00,17:36:00,8070003,2
769,17:48:00,17:54:00,8000105,3
769,18:22:00,18:23:00,8000010,4
769,19:01:00,19:04:00,8000260,5
769,19:59:00,20:02:00,8000284,6
769,20:31:00,20:32:00,8000183,7
769,21:09:00,21:09:00,8000261,8
3518,15:50:00,15:55:00,8000098,2
3518,16:06:00,16:08:00,8000086,3
3518,16:20:00,16:22:00,8000085,4
3518,16:42:00,16:44:00,8073368,5
3518,17:33:00,17:36:00,8070003,6
3518,17:48:00,17:54:00,8000105,7
3518,18:22:00,18:23:00,8000010,8
3518,19:01:00,19:04:00,8000260,9
3518,20:23:00,20:34:00,8000284,10
3518,21:46:00,21:46:00,8000261,11
5743,15:25:00,15:25:00,8000080,0
5743,15:36:00,15:37:00,8000041,1
5743,15:50:00,15:55:00,8000098,2
5743,16:06:00,16:08:00,8000086,3
5743,16:20:00,16:22:00,8000085,4
5743,16:42:00,16:44:00,8073368,5
5743,17:33:00,17:36:00,8070003,6
5743,17:48:00,17:54:00,8000105,7
5743,18:22:00,18:23:00,8000010,8
5743,19:01:00,19:04:00,8000260,9
5743,19:59:00,20:02:00,8000284,10
5743,20:31:00,20:32:00,8000183,11
5743,21:09:00,21:09:00,8000261,12
672,15:53:00,15:53:00,8000080,0
672,16:02:00,16:04:00,8000041,1
672,16:13:00,16:15:00,8000098,2
672,16:28:00,16:30:00,8000086,3
672,16:42:00,16:45:00,8000085,4
672,17:10:00,17:13:00,8073368,5
672,17:24:00,17:26:00,8005556,6
672,18:07:00,18:09:00,8070003,7
672,18:39:00,18:41:00,8000244,8
672,19:24:00,19:24:00,8000096,9
674,10:55:00,10:55:00,8000261,0
674,11:57:00,12:00:00,8000284,1
674,12:52:00,13:01:00,8000260,2
674,13:31:00,13:33:00,8000115,3
674,14:01:00,14:03:00,8003200,4
674,14:31:00,14:33:00,8000196,5
674,14:54:00,14:56:00,8000004,6
674,15:08:00,15:10:00,8000297,7
674,15:24:00,15:26:00,8000571,8
674,15:35:00,15:37:00,8000076,9
674,15:51:00,15:56:00,8000149,10
674,16:14:00,16:16:00,8000080,11
674,16:27:00,16:28:00,8000041,12
674,16:38:00,16:40:00,8000098,13
674,16:52:00,16:55:00,8000086,14
674,17:06:00,17:08:00,8000085,15
674,17:29:00,17:33:00,8073368,16
674,17:45:00,17:46:00,8005556,17
674,18:05:00,18:06:00,8000667,18
674,18:15:00,18:20:00,8003680,19
674,18:40:00,18:46:00,8000250,20
674,18:55:00,18:57:00,8000240,21
674,19:15:00,19:19:00,8070003,22
674,19:33:00,19:33:00,8000105,23
3436,10:55:00,10:55:00,8000261,0
3436,12:02:00,12:05:00,8000284,1
3436,12:53:00,13:01:00,8000260,2
3436,13:31:00,13:33:00,8000115,3
3436,14:01:00,14:03:00,8003200,4
3436,14:31:00,14:33:00,8000196,5
3436,14:54:00,14:56:00,8000004,6
3436,15:08:00,15:10:00,8000297,7
3436,15:24:00,15:26:00,8000571,8
3436,15:35:00,15:37:00,8000076,9
3436,15:51:00,15:56:00,8000149,10
3436,16:14:00,16:16:00,8000080,11
3436,16:27:00,16:28:00,8000041,12
3436,16:38:00,16:40:00,8000098,13
3436,16:52:00,16:55:00,8000086,14
3436,17:06:00,17:08:00,8000085,15
3436,17:29:00,17:33:00,8073368,16
3436,17:45:00,17:46:00,8005556,17
3436,18:05:00,18:06:00,8000667,18
3436,18:15:00,18:20:00,8003680,19
3436,18:40:00,18:46:00,8000250,20
3436,18:55:00,18:57:00,8000240,21
3436,19:15:00,19:19:00,8070003,22
3436,19:33:00,19:33:00,8000105,23
3437,10:55:00,10:55:00,8000261,0
3437,12:00:00,12:03:00,8000284,1
3437,12:52:00,13:01:00,8000260,2
3437,13:31:00,13:33:00,8000115,3
3437,14:01:00,14:03:00,8003200,4
3437,14:31:00,14:33:00,8000196,5
3437,14:54:00,14:56:00,8000004,6
3437,15:08:00,15:10:00,8000297,7
3437,15:24:00,15:26:00,8000571,8
3437,15:35:00,15:37:00,8000076,9
3437,15:51:00,15:56:00,8000149,10
3437,16:14:00,16:16:00,8000080,11
3437,16:27:00,16:28:00,8000041,12
3437,16:38:00,16:40:00,8000098,13
3437,16:52:00,16:55:00,8000086,14
3437,17:06:00,17:08:00,8000085,15
3437,17:29:00,17:33:00,8073368,16
3437,17:45:00,17:46:00,8005556,17
3437,18:05:00,18:06:00,8000667,18
3437,18:15:00,18:20:00,8003680,19
3437,18:40:00,18:46:00,8000250,20
3437,18:55:00,18:57:00,8000240,21
3437,19:15:00,19:19:00,8070003,22
3437,19:33:00,19:33:00,8000105,23
3440,10:55:00,10:55:00,8000261,0
3440,11:57:00,12:00:00,8000284,1
3440,12:52:00,13:01:00,8000260,2
3440,13:31:00,13:33:00,8000115,3
3440,14:01:00,14:03:00,8003200,4
3440,14:31:00,14:33:00,8000196,5
3440,14:54:00,14:56:00,8000004,6
3440,15:08:00,15:10:00,8000297,7
3440,15:24:00,15:26:00,8000571,8
3440,15:35:00,15:38:00,8000076,9
3440,16:33:00,16:35:00,8000266,10
3440,17:20:00,17:23:00,8073368,11
3440,17:35:00,17:46:00,8005556,12
3440,18:05:00,18:06:00,8000667,13
3440,18:15:00,18:20:00,8003680,14
3440,18:40:00,18:46:00,8000250,15
3440,18:55:00,18:57:00,8000240,16
3440,19:15:00,19:19:00,8070003,17
3440,19:33:00,19:33:00,8000105,18
3441,11:34:00,11:34:00,8000284,0
3441,12:52:00,13:01:00,8000260,1
3441,13:31:00,13:33:00,8000115,2
3441,14:01:00,14:03:00,8003200,3
3441,14:31:00,14:33:00,8000196,4
3441,14:54:00,14:56:00,8000004,5
3441,15:08:00,15:10:00,8000297,6
3441,15:24:00,15:26:00,8000571,7
3441,15:35:00,15:38:00,8000076,8
3441,16:33:00,16:35:00,8000266,9
3441,17:20:00,17:23:00,8073368,10
3441,17:35:00,17:46:00,8005556,11
3441,18:05:00,18:06:00,8000667,12
3441,18:15:00,18:20:00,8003680,13
3441,18:40:00,18:46:00,8000250,14
3441,18:55:00,18:57:00,8000240,15
3441,19:15:00,19:19:00,8070003,16
3441,19:33:00,19:33:00,8000105,17
3444,11:34:00,11:34:00,8000284,0
3444,12:52:00,13:01:00,8000260,1
3444,13:31:00,13:33:00,8000115,2
3444,14:01:00,14:03:00,8003200,3
3444,14:31:00,14:33:00,8000196,4
3444,14:54:00,14:56:00,8000004,5
3444,15:08:00,15:10:00,8000297,6
3444,15:24:00,15:26:00,8000571,7
3444,15:35:00,15:37:00,8000076,8
3444,15:51:00,15:56:00,8000149,9
3444,16:14:00,16:16:00,8000080,10
3444,16:27:00,16:28:00,8000041,11
3444,16:38:00,16:40:00,8000098,12
3444,16:52:00,16:55:00,8000086,13
3444,17:06:00,17:08:00,8000085,14
3444,17:29:00,17:33:00,8073368,15
3444,17:45:00,17:46:00,8005556,16
3444,18:05:00,18:06:00,8000667,17
3444,18:15:00,18:20:00,8003680,18
3444,18:40:00,18:46:00,8000250,19
3444,18:55:00,18:57:00,8000240,20
3444,19:15:00,19:19:00,8070003,21
3444,19:33:00,19:33:00,8000105,22
5677,16:14:00,16:16:00,8000080,11
5677,16:27:00,16:28:00,8000041,12
5677,16:38:00,16:40:00,8000098,13
5677,16:52:00,16:55:00,8000086,14
5677,17:06:00,17:08:00,8000085,15
5677,17:29:00,17:33:00,8073368,16
5677,17:45:00,17:46:00,8005556,17
5677,18:05:00,18:06:00,8000667,18
5677,18:15:00,18:20:00,8003680,19
5677,18:40:00,18:46:00,8000250,20
5677,18:55:00,18:57:00,8000240,21
5677,19:15:00,19:19:00,8070003,22
5677,19:33:00,19:33:00,8000105,23
675,16:53:00,16:53:00,8000098,0
675,17:05:00,17:07:00,8000086,1
675,17:19:00,17:21:00,8000085,2
675,17:42:00,17:44:00,8073368,3
675,18:33:00,18:36:00,8070003,4
675,18:48:00,18:54:00,8000105,5
675,19:22:00,19:23:00,8000010,6
675,20:01:00,20:04:00,8000260,7
675,21:00:00,21:04:00,8000284,8
675,22:06:00,22:06:00,8000261,9
676,13:51:00,13:51:00,8000261,0
676,14:54:00,15:00:00,8000284,1
676,15:52:00,15:55:00,8000260,2
676,16:32:00,16:33:00,8000010,3
676,17:04:00,17:10:00,8000105,4
676,17:22:00,17:25:00,8070003,5
676,18:14:00,18:17:00,8073368,6
676,18:36:00,18:38:00,8000085,7
676,18:49:00,18:51:00,8000086,8
676,19:02:00,19:04:00,8000098,9
676,19:14:00,19:15:00,8000041,10
676,19:30:00,19:30:00,8000080,11
5551,13:51:00,13:51:00,8000261,0
5551,14:54:00,15:00:00,8000284,1
5551,15:52:00,15:55:00,8000260,2
5551,16:32:00,16:33:00,8000010,3
5551,17:04:00,17:10:00,8000105,4
5551,17:22:00,17:25:00,8070003,5
5551,18:14:00,18:17:00,8073368,6
5551,18:36:00,18:54:00,8000085,7
5551,19:13:00,19:15:00,8000086,8
5551,19:34:00,19:37:00,8000118,9
5551,19:44:00,19:49:00,8000192,10
5551,20:12:00,20:12:00,8000080,11
5553,13:18:00,13:18:00,8000261,0
5553,13:56:00,13:59:00,8000183,1
5553,14:30:00,14:33:00,8000284,2
5553,15:52:00,15:55:00,8000260,3
5553,16:32:00,16:33:00,8000010,4
5553,17:04:00,17:10:00,8000105,5
5553,17:22:00,17:25:00,8070003,6
5553,18:14:00,18:17:00,8073368,7
5553,18:36:00,18:54:00,8000085,8
5553,19:13:00,19:15:00,8000086,9
5553,19:34:00,19:37:00,8000118,10
5553,19:44:00,19:49:00,8000192,11
5553,20:12:00,20:12:00,8000080,12
677,16:37:00,16:37:00,8000096,0
677,17:19:00,17:21:00,8000244,1
677,17:53:00,17:55:00,8070003,2
677,18:41:00,18:43:00,8073368,3
677,19:05:00,19:07:00,8000085,4
677,19:22:00,19:24:00,8000086,5
677,19:34:00,19:36:00,8000098,6
677,19:44:00,19:46:00,8000118,7
677,19:50:00,19:52:00,8000192,8
677,19:58:00,20:00:00,8000307,9
677,20:28:00,20:28:00,8000263,10
5539,16:37:00,16:37:00,8000096,0
5539,17:19:00,17:21:00,8000244,1
5539,17:53:00,17:55:00,8070003,2
5539,18:41:00,18:43:00,8073368,3
5539,19:05:00,19:07:00,8000085,4
5539,19:22:00,19:24:00,8000086,5
5539,19:34:00,19:36:00,8000098,6
5539,19:44:00,19:46:00,8000118,7
5539,19:50:00,19:52:00,8000192,8
5539,20:28:00,20:28:00,8000263,9
5550,16:37:00,16:37:00,8000096,0
5550,17:19:00,17:21:00,8000244,1
5550,17:53:00,17:55:00,8070003,2
5550,18:41:00,18:47:00,8073368,3
5550,19:09:00,19:12:00,8000085,4
5550,19:29:00,19:31:00,8000086,5
5550,19:55:00,20:01:00,8000118,6
5550,20:05:00,20:08:00,8000192,7
5550,20:46:00,20:46:00,8000263,8
5552,16:37:00,16:37:00,8000096,0
5552,17:19:00,17:21:00,8000244,1
5552,17:53:00,17:55:00,8070003,2
5552,18:41:00,18:43:00,8073368,3
5552,19:05:00,19:08:00,8000085,4
5552,19:24:00,19:26:00,8000086,5
5552,19:31:00,19:33:00,8000286,6
5552,19:44:00,19:46:00,8000118,7
5552,19:50:00,19:52:00,8000192,8
5552,19:58:00,20:00:00,8000307,9
5552,20:31:00,20:31:00,8000263,10
678,17:49:00,17:54:00,8000098,2
678,18:06:00,18:08:00,8000086,3
678,18:20:00,18:22:00,8000085,4
678,18:42:00,18:44:00,8073368,5
678,19:33:00,19:36:00,8070003,6
678,19:48:00,19:54:00,8000105,7
678,20:22:00,20:23:00,8000010,8
678,21:01:00,21:04:00,8000260,9
678,21:59:00,22:02:00,8000284,10
678,22:32:00,22:33:00,8000183,11
678,23:10:00,23:10:00,8000261,12
3451,17:23:00,17:23:00,8000080,0
3451,17:36:00,17:37:00,8000041,1
3451,17:49:00,17:54:00,8000098,2
3451,18:06:00,18:08:00,8000086,3
3451,18:20:00,18:22:00,8000085,4
3451,18:42:00,18:44:00,8073368,5
3451,19:33:00,19:36:00,8070003,6
3451,19:48:00,19:54:00,8000105,7
3451,20:22:00,20:23:00,8000010,8
3451,21:01:00,21:04:00,8000260,9
3451,21:54:00,21:58:00,8000009,10
3451,22:29:00,22:32:00,8000284,11
3451,22:57:00,22:58:00,8000183,12
3451,23:36:00,23:36:00,8000261,13
3452,17:49:00,17:54:00,8000098,2
3452,18:06:00,18:08:00,8000086,3
3452,18:20:00,18:22:00,8000085,4
3452,18:42:00,18:44:00,8073368,5
3452,19:33:00,19:36:00,8070003,6
3452,19:48:00,19:54:00,8000105,7
3452,20:22:00,20:23:00,8000010,8
3452,21:01:00,21:04:00,8000260,9
3452,21:54:00,21:58:00,8000009,10
3452,22:29:00,22:32:00,8000284,11
3452,22:57:00,22:58:00,8000183,12
3452,23:36:00,23:36:00,8000261,13
3453,17:23:00,17:23:00,8000080,0
3453,17:36:00,17:37:00,8000041,1
3453,17:49:00,17:54:00,8000098,2
3453,18:06:00,18:08:00,8000086,3
3453,18:20:00,18:22:00,8000085,4
3453,18:42:00,18:44:00,8073368,5
3453,19:33:00,19:36:00,8070003,6
3453,19:48:00,19:54:00,8000105,7
3453,20:22:00,20:23:00,8000010,8
3453,21:01:00,21:04:00,8000260,9
3453,21:58:00,22:00:00,8000009,10
3453,22:26:00,22:29:00,8000284,11
3453,23:13:00,23:15:00,8000183,12
3453,23:56:00,23:56:00,8000261,13
5030,17:23:00,17:23:00,8000080,0
5030,17:36:00,17:37:00,8000041,1
5030,17:49:00,17:54:00,8000098,2
5030,18:06:00,18:08:00,8000086,3
5030,18:20:00,18:22:00,8000085,4
5030,18:42:00,18:44:00,8073368,5
5030,19:33:00,19:36:00,8070003,6
5030,19:48:00,19:54:00,8000105,7
5030,20:22:00,20:23:00,8000010,8
5030,21:01:00,21:04:00,8000260,9
5030,21:59:00,22:02:00,8000284,10
5030,22:32:00,22:33:00,8000183,11
5030,23:10:00,23:10:00,8000261,12
679,17:56:00,17:56:00,8000080,0
679,18:18:00,18:25:00,8000098,1
679,18:37:00,18:39:00,8000086,2
679,18:50:00,18:52:00,8000085,3
679,19:18:00,19:20:00,8073368,4
679,20:07:00,20:09:00,8070003,5
679,20:39:00,20:41:00,8000244,6
679,21:23:00,21:23:00,8000096,7
680,14:51:00,14:51:00,8000261,0
680,15:54:00,16:00:00,8000284,1
680,16:52:00,16:55:00,8000260,2
680,17:32:00,17:33:00,8000010,3
680,18:04:00,18:10:00,8000105,4
680,18:22:00,18:25:00,8070003,5
680,19:14:00,19:24:00,8073368,6
680,19:44:00,19:46:00,8000085,7
680,19:59:00,20:03:00,8000086,8
680,20:15:00,20:17:00,8000098,9
680,20:28:00,20:29:00,8000041,10
680,20:42:00,20:42:00,8000080,11
3517,14:21:00,14:21:00,8000261,0
3517,14:58:00,15:00:00,8000183,1
3517,15:31:00,15:34:00,8000284,2
3517,16:52:00,16:55:00,8000260,3
3517,17:32:00,17:33:00,8000010,4
3517,18:04:00,18:10:00,8000105,5
3517,18:22:00,18:25:00,8070003,6
3517,19:14:00,19:24:00,8073368,7
3517,19:44:00,19:46:00,8000085,8
3517,19:59:00,20:03:00,8000086,9
3517,20:15:00,20:17:00,8000098,10
3517,20:28:00,20:29:00,8000041,11
3517,20:42:00,20:42:00,8000080,12
682,15:28:00,15:28:00,8000261,0
682,15:35:00,15:36:00,8004158,1
682,16:00:00,16:03:00,8000013,2
682,16:47:00,16:49:00,8000170,3
682,17:45:00,17:51:00,8000096,4
682,18:28:00,18:36:00,8000244,5
682,19:06:00,19:09:00,8070003,6
682,19:53:00,19:54:00,8005556,7
682,20:11:00,20:13:00,8073368,8
682,20:31:00,20:33:00,8000085,9
682,20:45:00,20:47:00,8000086,10
682,20:57:00,20:59:00,8000098,11
682,21:08:00,21:09:00,8000041,12
682,21:21:00,21:24:00,8000080,13
682,21:57:00,21:59:00,8000263,14
682,22:23:00,22:25:00,8000294,15
682,23:17:00,23:20:00,8000050,16
682,24:03:00,24:05:00,8000147,17
682,24:15:00,24:21:00,8002549,18
682,24:24:00,24:26:00,8002548,19
682,24:33:00,24:33:00,8002553,20
683,18:37:00,18:37:00,8000096,0
683,19:19:00,19:21:00,8000244,1
683,19:53:00,19:55:00,8070003,2
683,20:42:00,20:47:00,8073368,3
683,21:10:00,21:13:00,8000085,4
683,21:27:00,21:29:00,8000086,5
683,21:40:00,21:42:00,8000098,6
683,21:50:00,21:52:00,8000041,7
683,22:03:00,22:03:00,8000080,8
684,16:43:00,16:49:00,8000261,4
684,17:25:00,17:26:00,8000183,5
684,17:56:00,18:00:00,8000284,6
684,18:52:00,18:55:00,8000260,7
684,19:32:00,19:33:00,8000010,8
684,20:04:00,20:10:00,8000105,9
684,20:22:00,20:25:00,8070003,10
684,21:13:00,21:17:00,8073368,11
684,21:36:00,21:38:00,8000085,12
684,21:49:00,21:51:00,8000086,13
684,22:02:00,22:04:00,8000098,14
684,22:14:00,22:15:00,8000041,15
684,22:28:00,22:28:00,8000080,16
1686,15:12:00,15:12:00,8002187,0
1686,15:20:00,15:22:00,8004506,1
1686,15:41:00,15:43:00,8004185,2
1686,16:14:00,16:16:00,8005927,3
1686,16:43:00,16:49:00,8000261,4
1686,17:25:00,17:26:00,8000183,5
1686,17:56:00,18:00:00,8000284,6
1686,18:52:00,18:55:00,8000260,7
1686,19:32:00,19:33:00,8000010,8
1686,20:04:00,20:10:00,8000105,9
1686,20:22:00,20:25:00,8070003,10
1686,21:13:00,21:17:00,8073368,11
1686,21:36:00,21:38:00,8000085,12
1686,21:49:00,21:51:00,8000086,13
1686,22:02:00,22:04:00,8000098,14
1686,22:14:00,22:15:00,8000041,15
1686,22:28:00,22:28:00,8000080,16
5520,16:17:00,16:17:00,8000261,0
5520,16:55:00,16:57:00,8000183,1
5520,17:26:00,17:34:00,8000284,2
5520,18:52:00,18:55:00,8000260,3
5520,19:32:00,19:33:00,8000010,4
5520,20:04:00,20:10:00,8000105,5
5520,20:22:00,20:25:00,8070003,6
5520,21:13:00,21:17:00,8073368,7
5520,21:36:00,21:38:00,8000085,8
5520,21:49:00,21:51:00,8000086,9
5520,22:02:00,22:04:00,8000098,10
5520,22:14:00,22:15:00,8000041,11
5520,22:28:00,22:28:00,8000080,12
685,17:51:00,17:51:00,8000261,0
685,18:54:00,18:57:00,8000284,1
685,19:52:00,19:55:00,8000260,2
685,20:32:00,20:33:00,8000010,3
685,21:04:00,21:10:00,8000105,4
685,21:22:00,21:25:00,8070003,5
685,22:14:00,22:17:00,8073368,6
685,22:36:00,22:38:00,8000085,7
685,22:49:00,22:51:00,8000086,8
685,23:02:00,23:04:00,8000098,9
685,23:14:00,23:15:00,8000041,10
685,23:26:00,23:26:00,8000080,11
5521,17:19:00,17:19:00,8000261,0
5521,17:55:00,17:57:00,8000183,1
5521,18:28:00,18:33:00,8000284,2
5521,19:52:00,19:55:00,8000260,3
5521,20:32:00,20:33:00,8000010,4
5521,21:04:00,21:10:00,8000105,5
5521,21:22:00,21:25:00,8070003,6
5521,22:14:00,22:17:00,8073368,7
5521,22:36:00,22:38:00,8000085,8
5521,22:49:00,22:51:00,8000086,9
5521,23:26:00,23:26:00,8000080,10
5765,17:51:00,17:51:00,8000261,0
5765,18:54:00,18:57:00,8000284,1
5765,19:52:00,19:55:00,8000260,2
5765,20:32:00,20:33:00,8000010,3
5765,21:04:00,21:10:00,8000105,4
5765,21:22:00,21:25:00,8070003,5
5765,22:14:00,22:17:00,8073368,6
5765,22:36:00,22:52:00,8000085,7
5765,23:12:00,23:15:00,8000086,8
5765,23:21:00,23:23:00,8000286,9
5765,23:34:00,23:37:00,8000118,10
5765,24:11:00,24:11:00,8000080,11
686,05:23:00,05:23:00,8000080,0
686,05:36:00,05:37:00,8000041,1
686,05:48:00,05:54:00,8000098,2
686,06:05:00,06:07:00,8000086,3
686,06:19:00,06:21:00,8000085,4
686,06:42:00,06:44:00,8073368,5
686,07:33:00,07:36:00,8070003,6
686,07:48:00,07:54:00,8000105,7
