route_id,service_id,trip_id,trip_headsign
1037,2875,5853,Koblenz Hbf
1038,438,4057,Berlin Gesundbrunnen
1038,366,4232,Berlin Gesundbrunnen
1038,2417,4687,Berlin Gesundbrunnen
1038,148,4714,Berlin Ostbahnhof
1038,576,4719,Berlin Ostbahnhof
1038,2424,4727,Berlin Ostbahnhof
1038,1433,4730,Berlin Ostbahnhof
1038,1676,4739,Berlin Ostbahnhof
1038,1200,4743,Berlin Hbf (tief)
1038,2431,4752,Berlin Gesundbrunnen
1039,2117,4058,Köln Hbf
1039,52,4692,Köln Hbf
1039,2420,4700,Köln Hbf
1039,147,4708,Köln Hbf
1039,572,4709,Köln Hbf
1039,655,4715,Köln Hbf
1039,1949,4725,Köln Hbf
1039,1953,4740,Köln Hbf
1039,2429,4750,Köln Hbf
1039,1152,4756,Köln Hbf
1039,718,4797,Köln Hbf
1040,2118,4059,Berlin Hbf (tief)
1040,1942,4076,Berlin Ostbahnhof
1040,1948,4091,Berlin Ostbahnhof
1040,1676,4106,Berlin Ostbahnhof
1040,1395,4117,Berlin Hbf (tief)
1040,157,4133,Berlin Hbf (tief)
1040,148,4205,Berlin Hbf (tief)
1041,2118,4060,Berlin Gesundbrunnen
1041,1284,4077,Berlin Ostbahnhof
1042,2109,4061,Berlin Gesundbrunnen
1042,21,4062,Berlin Gesundbrunnen
1042,1943,4079,Berlin Ostbahnhof
1042,99,4080,Berlin Ostbahnhof
1042,2129,4093,Berlin Ostbahnhof
1042,2134,4100,Berlin Ostbahnhof
1042,1676,4108,Berlin Ostbahnhof
1042,1200,4113,Berlin Ostbahnhof
1042,2140,4119,Berlin Gesundbrunnen
1042,2145,4125,Berlin Gesundbrunnen
1042,655,5347,Berlin Ostbahnhof
1043,2119,4063,Berlin Gesundbrunnen
1043,1938,4084,Berlin Ostbahnhof
1043,2156,4155,Berlin Gesundbrunnen
1043,52,4688,Berlin Ostbahnhof
1043,1942,4702,Berlin Ostbahnhof
1049,2159,4160,Hamburg-Altona
1049,743,4170,Hamburg-Harburg
1049,645,4190,Hamburg-Altona
1049,2187,4226,Hamburg-Altona
1049,2415,4681,Hamburg-Altona
1053,2195,4243,München Hbf
1056,2202,4256,Frankfurt(Main)Hbf
1056,30,4288,Frankfurt(Main)Hbf
1056,753,4298,Frankfurt(Main)Hbf
1056,2414,4680,Frankfurt(Main)Hbf
1056,721,4682,Frankfurt(Main)Hbf
1056,359,5311,Frankfurt(Main)Hbf
1056,185,5314,Frankfurt(Main)Hbf
1058,2205,4259,Frankfurt(Main)Hbf
1058,2227,4310,Frankfurt(Main)Hbf
1058,30,4823,Frankfurt(Main)Hbf
1058,473,4841,Frankfurt(Main)Hbf
1058,2477,4852,Frankfurt(Main)Hbf
1058,2483,4864,Frankfurt(Main)Hbf
1058,290,4882,Frankfurt(Main)Hbf
1058,359,5312,Frankfurt(Main)Hbf
1058,2729,5791,Frankfurt(Main)Hbf
1060,2207,4262,Hamburg-Altona
1060,83,4816,Hamburg Hbf
1060,378,4822,Hamburg-Harburg
1060,2473,4832,Hamburg-Altona
1060,655,4837,Hamburg-Altona
1060,2474,4845,Hamburg-Altona
1060,2476,4855,Hamburg-Altona
1060,725,4874,Hamburg-Altona
1060,294,4888,Hamburg-Altona
1061,2208,4263,Hamburg-Altona
1085,17,4421,Berlin Südkreuz
1085,40,4423,Berlin Südkreuz
1085,2288,4424,Berlin Südkreuz
1096,2311,4476,Hamburg-Altona
1096,272,4486,Hamburg-Altona
1096,2317,4487,Hamburg-Altona
1097,2318,4488,Hamburg-Altona
1100,2323,4493,Kassel-Wilhelmshöhe
1100,1978,4510,Kassel-Wilhelmshöhe
1100,980,4897,Kassel-Wilhelmshöhe
1102,2324,4495,Hamburg-Altona
1104,2327,4499,Wolfsburg Hbf
1105,2328,4500,Hamburg-Altona
1105,743,4895,Hannover Hbf
1106,2329,4501,Göttingen
1106,36,4896,Göttingen
1106,2502,4898,Göttingen
1109,2331,4504,Stuttgart Hbf
1111,1051,4520,München Hbf
1111,583,4524,München Hbf
1114,2344,4533,Hamburg-Altona
1114,2357,4563,Hamburg-Altona
1115,2345,4534,München Hbf
1115,723,4578,Nürnberg Hbf
1115,2601,5110,München Hbf
1115,378,5149,München Hbf
1115,30,5150,München Hbf
1115,2633,5161,München Hbf
1115,462,5162,München Hbf
1116,109,4535,München Hbf
1116,2626,5143,München Hbf
1116,2628,5148,München Hbf
1116,2629,5152,München Hbf
1116,41,5159,München Hbf
1116,384,5171,Nürnberg Hbf
1116,461,5304,München Hbf
1116,466,5310,München Hbf
1116,906,5317,Nürnberg Hbf
1117,715,4536,München Hbf
1117,2358,4564,München Hbf
1117,723,4579,Nürnberg Hbf
1117,2604,5113,München Hbf
1117,33,5154,München Hbf
1117,50,5167,München Hbf
1117,2689,5306,München Hbf
1118,109,4537,Hamburg-Altona
1118,2571,5044,Hamburg-Altona
1118,1223,5051,Hamburg-Harburg
1119,2344,4538,Hamburg-Altona
1119,2359,4565,Hamburg-Altona
1119,2361,4569,Hamburg-Altona
1119,2367,4580,Hamburg-Altona
1119,2372,4589,Hamburg-Altona
1119,2373,4591,Hamburg-Altona
1119,2627,5147,Hamburg-Altona
1119,743,5156,Hamburg-Harburg
1119,51,5163,Hamburg-Altona
1119,2634,5168,Hamburg-Altona
1119,1748,5169,Hamburg-Altona
1120,2345,4539,München Hbf
1120,723,4581,Nürnberg Hbf
1120,2683,5288,München Hbf
1120,34,5477,München Hbf
1121,930,4540,Hamburg-Altona
1121,1237,4553,Hamburg-Altona
1121,932,4566,Hamburg-Altona
1121,1245,4572,Hamburg-Altona
1121,2602,5111,Hamburg-Altona
1121,2625,5142,Hamburg-Altona
1121,34,5151,Hannover Hbf
1121,2631,5158,Hannover Hbf
1121,849,5165,Hamburg-Altona
1121,140,5166,Hamburg-Altona
1122,110,4541,München Hbf
1122,2610,5119,München Hbf
1122,30,5295,München Hbf
1123,2346,4542,Hamburg-Altona
1123,2348,4548,Hamburg-Harburg
1123,2360,4567,Hamburg-Altona
1123,2603,5112,Hamburg-Altona
1123,30,5153,Hamburg-Harburg
1124,2345,4544,Hamburg-Altona
1124,723,4583,Hamburg-Altona
1124,2606,5115,Lübeck Hbf
1124,85,5145,Hamburg Hbf
1124,30,5155,Hannover Hbf
1125,110,4545,München Hbf
1125,2687,5292,München Hbf
1125,33,5297,München Hbf
1126,110,4546,Hamburg-Altona
1126,2607,5116,Kiel Hbf
1126,30,5431,Hamburg-Harburg
1126,2758,5474,Hamburg Hbf
1126,461,5486,Kiel Hbf
1126,900,5501,Kiel Hbf
1127,2345,4547,München Hbf
1127,723,4584,Nürnberg Hbf
1127,884,5125,München Hbf
1128,2350,4550,Hamburg-Altona
1128,2354,4559,Hamburg-Altona
1128,2768,5510,Hamburg-Altona
1129,2351,4551,München Hbf
1129,2617,5128,München Hbf
1129,30,5650,München Hbf
1130,2352,4552,Hamburg-Altona
1130,721,4571,Hamburg-Altona
1130,2611,5120,Hamburg-Altona
1130,30,5432,Hamburg-Harburg
1131,2353,4554,Hamburg-Altona
1131,2363,4573,Hamburg-Altona
1131,2371,4588,Hamburg-Altona
1131,2613,5122,Hamburg-Altona
1131,1090,5476,Hannover Hbf
1132,1237,4555,München Hbf
1132,2364,4574,München Hbf
1132,2210,5133,München Hbf
1132,52,6034,München Hbf
1133,2045,4556,Hamburg-Altona
1133,2365,4575,Hamburg-Altona
1133,2614,5123,Hamburg-Altona
1133,2739,5428,Hamburg-Harburg
1134,1237,4557,München Hbf
1134,2366,4576,München Hbf
1134,2009,5135,München Hbf
1134,52,6036,München Hbf
1135,2370,4587,München Hbf
1135,2697,5331,München Hbf
1137,2377,4597,München Hbf
1137,147,4613,München Hbf
1137,361,4614,München Hbf
1137,813,5485,München Hbf
1137,2763,5492,München Hbf
1137,2764,5496,München Hbf
1138,2379,4599,München Hbf
1138,2382,4604,München Hbf
1138,849,4605,München Hbf
1138,2383,4606,München Hbf
1138,900,4608,München Hbf
1142,2388,4627,München Hbf
1142,34,4633,München Hbf
1142,566,4646,München Hbf
1142,576,4654,München Hbf
1142,1122,4658,München Hbf
1142,1826,5240,München Hbf
1147,2413,4671,Berlin Gesundbrunnen
1150,2444,4774,Frankfurt(Main)Hbf
1150,85,5750,Frankfurt(Main)Hbf
1150,105,5761,Frankfurt(Main)Hbf
1150,478,5766,Frankfurt(Main)Hbf
1150,289,5779,Frankfurt(Main)Hbf
1152,2447,4778,Frankfurt(Main)Hbf
1152,85,5756,Frankfurt(Main)Hbf
1152,478,5769,Frankfurt(Main)Hbf
1152,289,5783,Frankfurt(Main)Hbf
1152,1005,5946,Frankfurt(Main)Hbf
1154,2449,4780,Mönchengladbach Hbf
1154,1451,5734,Mönchengladbach Hbf
1154,2841,5735,Mönchengladbach Hbf
1155,2450,4781,Frankfurt(Main)Hbf
1155,85,5623,Frankfurt(Main)Hbf
1155,1005,5947,Frankfurt(Main)Hbf
1155,478,5948,Frankfurt(Main)Hbf
1155,289,5949,Frankfurt(Main)Hbf
1156,21,4782,Dortmund Hbf
1156,2724,5399,Hannover Hbf
1156,1120,5886,Hannover Hbf
1156,2886,5887,Hannover Hbf
1156,1340,5889,Hannover Hbf
1156,114,5890,Hannover Hbf
1157,2451,4784,Köln Hbf
1157,31,4787,Köln Hbf
1157,2456,4794,Köln Hbf
1157,2461,4801,Köln Hbf
1157,2462,4803,Köln Hbf
1157,2464,4806,Köln Hbf
1160,2465,4807,Hamburg-Altona
1162,2503,4899,Berlin Gesundbrunnen
1162,2510,4913,Berlin Ostbahnhof
1162,1200,4959,Berlin Ostbahnhof
1167,2506,4905,Berlin Ostbahnhof
1167,1177,4911,Berlin Hbf (tief)
1167,2515,4923,Berlin Ostbahnhof
1167,464,4927,Berlin Ostbahnhof
1167,235,4931,Berlin Ostbahnhof
1167,2520,4933,Berlin Hbf (tief)
1168,2507,4906,Berlin Gesundbrunnen
1168,1745,4924,Berlin Ostbahnhof
1169,2509,4910,Berlin Ostbahnhof
1169,1938,4920,Berlin Ostbahnhof
1169,2521,4946,Berlin Ostbahnhof
1169,1954,4961,Berlin Ostbahnhof
1169,2526,4965,Berlin Ostbahnhof
1169,1258,4966,Berlin Ostbahnhof
1172,576,4947,Hannover Hbf
1173,2532,4973,Hamburg-Altona
1173,2539,4982,Hamburg-Altona
1173,22,4983,Hamburg-Altona
1173,30,4984,Hamburg Hbf
1173,50,4986,Hamburg-Altona
1173,643,4987,Hamburg-Altona
1173,2541,4989,Hamburg-Altona
1173,2543,4992,Hamburg-Altona
1174,2533,4974,Hamburg-Altona
1174,2540,4985,Hamburg Hbf
1174,144,4988,Hamburg-Altona
1174,2544,4995,Hamburg-Altona
1175,435,4975,Hamburg-Altona
1176,1457,4976,Hamburg-Altona
1176,52,6033,Hamburg-Altona
1177,2534,4977,Kiel Hbf
1180,2537,4980,Hamburg-Altona
1181,2538,4981,Köln Hbf
1184,1314,4994,Hamburg-Altona
1184,294,4997,Hamburg-Altona
1186,83,5017,Hamburg-Altona
1186,2568,5041,Hamburg-Altona
1186,1838,5047,Hamburg Hbf
1186,50,5053,Hamburg-Altona
1186,643,5057,Hamburg-Altona
1186,2578,5062,Hamburg-Altona
1186,715,5070,Hamburg-Altona
1186,2587,5077,Hamburg-Altona
1186,290,5084,Hamburg-Altona
1186,22,5144,Hamburg-Altona
1187,2557,5020,Paris Est
1188,1542,5021,Stuttgart Hbf
1188,133,5299,Stuttgart Hbf
1188,235,5308,Stuttgart Hbf
1188,2690,5318,Stuttgart Hbf
1189,2005,5022,Stuttgart Hbf
1189,133,5301,Stuttgart Hbf
1189,930,5321,Stuttgart Hbf
1189,849,5562,Stuttgart Hbf
1189,235,5572,Stuttgart Hbf
1189,2794,5592,Stuttgart Hbf
1190,2558,5024,Stuttgart Hbf
1190,30,5294,Stuttgart Hbf
1190,2693,5324,Stuttgart Hbf
1190,643,5901,Stuttgart Hbf
1190,2894,5905,Stuttgart Hbf
1191,2559,5025,Stuttgart Hbf
1191,1090,5296,Stuttgart Hbf
1192,2560,5026,Köln Messe/Deutz Gl.11-12
1192,461,5937,Köln Messe/Deutz Gl.11-12
1192,1819,5938,Köln Messe/Deutz Gl.11-12
1194,439,5028,Stuttgart Hbf
1194,49,6030,Stuttgart Hbf
1195,2562,5029,Stuttgart Hbf
1195,886,5672,München Hbf
1195,51,6032,München Hbf
1195,464,6039,Stuttgart Hbf
1196,1991,5031,Basel SBB
1196,2707,5363,Karlsruhe Hbf
1196,49,5564,Karlsruhe Hbf
1196,558,5566,Basel SBB
1196,643,5575,Basel SBB
1196,153,5589,Karlsruhe Hbf
1196,2045,5590,Basel SBB
1196,2051,5596,Basel SBB
1197,22,5032,Hamburg-Altona
1197,34,5651,Hamburg Hbf
1197,2814,5652,Hamburg-Altona
1197,2815,5656,Hamburg-Altona
1198,2563,5033,Stuttgart Hbf
1198,52,6037,Stuttgart Hbf
1199,22,5034,Berlin Ostbahnhof
1199,2744,5437,Berlin Ostbahnhof
1199,2748,5449,Berlin Ostbahnhof
1199,74,5451,Berlin Ostbahnhof
1199,77,5455,Berlin Ostbahnhof
1199,2544,5459,Berlin Ostbahnhof
1199,2883,5875,Berlin Ostbahnhof
1200,22,5038,Wiesbaden Hbf
1200,2566,5039,Wiesbaden Hbf
1200,2570,5043,Wiesbaden Hbf
1200,131,5048,Wiesbaden Hbf
1200,2582,5071,Wiesbaden Hbf
1200,2592,5086,Wiesbaden Hbf
1201,2567,5040,Kiel Hbf
1201,743,5050,Hamburg-Harburg
1202,2569,5042,Berlin Ostbahnhof
1202,2577,5056,Berlin Ostbahnhof
1203,2572,5045,Wiesbaden Hbf
1203,2573,5046,Wiesbaden Hbf
1204,2574,5049,Karlsruhe Hbf
1204,2576,5055,Karlsruhe Hbf
1204,2579,5064,Karlsruhe Hbf
1204,2580,5068,Karlsruhe Hbf
1204,828,5073,Karlsruhe Hbf
1204,22,5146,Karlsruhe Hbf
1205,1809,5058,Amsterdam Centraal
1205,303,5089,Amsterdam Centraal
1205,2806,5625,Amsterdam Centraal
1207,2605,5114,Bremen Hbf
1207,2632,5160,Hannover Hbf
1208,2608,5117,Hamburg-Altona
1208,36,5479,Hannover Hbf
1208,461,5487,Hamburg-Altona
1208,466,5502,Hamburg-Altona
1208,2767,5507,Hamburg-Altona
1209,2612,5121,Bremen Hbf
1209,1165,5482,Hannover Hbf
1210,884,5124,München Hbf
1210,105,5965,Nürnberg Hbf
1211,2615,5126,Bremen Hbf
1211,809,5483,Hannover Hbf
1211,2766,5505,Bremen Hbf
1212,2616,5127,Hamburg-Altona
1212,1386,5475,Hamburg Hbf
1212,2766,5506,Hamburg-Altona
1212,2769,5511,Hamburg-Altona
1212,1642,5513,Hamburg-Altona
1213,441,5129,München Hbf
1213,49,6031,München Hbf
1214,2618,5130,München Hbf
1214,50,5639,München Hbf
1215,2619,5131,Lübeck Hbf
1216,2620,5132,Oldenburg(Oldb)
1217,2537,5134,München Hbf
1217,52,6035,München Hbf
1218,441,5136,Hamburg-Altona
1219,2621,5137,Hamburg Hbf
1219,2709,5368,Hamburg Hbf
1219,109,5653,Hamburg Hbf
1219,828,5655,Hamburg Hbf
1220,1368,5138,Nürnberg Hbf
1220,2754,5470,München Hbf
1220,554,5481,München Hbf
1220,2761,5484,München Hbf
1220,2762,5489,München Hbf
1220,357,5493,München Hbf
1220,2765,5497,München Hbf
1220,237,5499,München Hbf
1221,2622,5139,Nürnberg Hbf
1221,2544,5340,Nürnberg Hbf
1221,2702,5345,München Hbf
1221,2755,5471,München Hbf
1221,2759,5478,München Hbf
1221,2762,5490,München Hbf
1221,357,5494,München Hbf
1221,237,5500,München Hbf
1221,2771,5515,München Hbf
1222,2624,5141,Bremen Hbf
1222,2630,5157,Hannover Hbf
1222,849,5164,Hannover Hbf
1229,2657,5220,Frankfurt(Main)Hbf
1229,944,5221,Frankfurt(Main)Hbf
1229,2658,5223,Frankfurt(Main)Hbf
1229,1120,5225,Frankfurt(Main)Hbf
1229,2659,5230,Berlin Hbf (tief)
1229,736,5234,Frankfurt(Main)Hbf
1229,2662,5236,Frankfurt(Main)Hbf
1230,2679,5274,Berlin Ostbahnhof
1230,2703,5346,Berlin Gesundbrunnen
1233,2684,5289,München Hbf
1233,2701,5337,München Hbf
1233,2740,5429,München Hbf
1233,51,5565,München Hbf
1233,558,5567,München Hbf
1233,464,5569,München Hbf
1233,1095,5570,München Hbf
1233,2789,5571,München Hbf
1233,710,5578,München Hbf
1234,2685,5290,München Hbf
1234,2686,5291,München Hbf
1234,2688,5305,München Hbf
1235,33,5293,Stuttgart Hbf
1235,1237,5325,Stuttgart Hbf
1235,2040,5360,Stuttgart Hbf
1235,140,5373,Stuttgart Hbf
1235,144,5374,Stuttgart Hbf
1235,2714,5380,Stuttgart Hbf
1236,2691,5319,Darmstadt Hbf
1236,297,5344,Frankfurt(Main)Hbf
1236,2712,5377,Darmstadt Hbf
1236,743,5916,Darmstadt Hbf
1238,1237,5327,Zürich HB
1238,2783,5554,Zürich HB
1238,2787,5559,Chur
1238,144,5576,Zürich HB
1238,487,5597,Zürich HB
1238,294,5618,Zürich HB
1238,34,5914,Chur
1238,809,5918,Zürich HB
1240,2699,5335,Basel SBB
1240,2700,5336,Basel SBB
1240,288,5342,Basel SBB
1240,294,5343,Basel SBB
1241,760,5338,Stuttgart Hbf
1241,292,5911,Stuttgart Hbf
1242,2322,5351,Frankfurt(Main)Hbf
1242,34,5353,Frankfurt(Main)Hbf
1243,886,5364,Frankfurt(Main)Hbf
1244,2708,5365,Hamburg-Altona
1244,378,5649,Hamburg Hbf
1245,2708,5366,Hamburg-Altona
1245,52,6038,Hamburg-Altona
1246,702,5367,Berlin Gesundbrunnen
1247,22,5369,Berlin Gesundbrunnen
1247,2882,5873,Berlin Gesundbrunnen
1247,2512,5874,Berlin Ostbahnhof
1247,358,5876,Berlin Ostbahnhof
1247,238,5877,Berlin Ostbahnhof
1247,576,5879,Berlin Ostbahnhof
1247,1196,5880,Berlin Ostbahnhof
1247,1200,5881,Berlin Hbf (tief)
1247,1957,5882,Berlin Gesundbrunnen
1250,2704,5379,Hamburg-Altona
1250,72,5382,Hamburg-Altona
1250,75,5384,Hamburg-Altona
1250,2715,5385,Hamburg-Altona
1250,2738,5427,Hamburg-Altona
1250,2741,5430,Hamburg Hbf
1250,2742,5434,Hamburg-Altona
1251,1314,5383,Stuttgart Hbf
1251,294,5387,Stuttgart Hbf
1259,2734,5420,Berlin Südkreuz
1259,30,5915,Berlin Südkreuz
1260,2736,5423,Berlin Südkreuz
1260,2893,5899,Berlin Südkreuz
1260,36,5917,Berlin Südkreuz
1261,1998,5425,Frankfurt(Main)Hbf
1262,2330,5426,Frankfurt(Main)Hbf
1262,40,5433,Frankfurt(Main)Hbf
1263,2743,5435,Berlin Ostbahnhof
1263,1944,5440,Berlin Ostbahnhof
1263,148,5443,Berlin Hbf (tief)
1263,109,5445,Berlin Ostbahnhof
1264,2026,5436,Berlin Ostbahnhof
1264,2032,5441,Berlin Ostbahnhof
1264,1204,5446,Berlin Ostbahnhof
1268,333,5468,Nürnberg Hbf
1269,2753,5469,München Hbf
1270,2756,5472,München Hbf
1270,2757,5473,München Hbf
1270,52,5491,München Hbf
1270,99,5495,München Hbf
1270,100,5498,München Hbf
1270,147,5504,München Hbf
1270,288,5522,München Hbf
1271,1237,5512,Hamburg-Altona
1271,2770,5514,Hamburg-Altona
1272,272,5516,Düsseldorf Hbf
1272,281,5518,Dortmund Hbf
1273,272,5517,Dortmund Hbf
1273,281,5519,Dortmund Hbf
1273,263,5773,Dortmund Hbf
1274,736,5599,Stuttgart Hbf
1274,729,5616,Stuttgart Hbf
1275,73,5602,Basel SBB
1275,162,5613,Basel SBB
1275,171,5615,Karlsruhe Hbf
1276,169,5614,Basel SBB
1286,265,5658,Zürich HB
1286,2800,5660,Zürich HB
1286,77,5661,Zürich HB
1286,2544,5662,Zürich HB
1287,1314,5659,Hamburg-Altona
1287,294,5664,Hamburg-Altona
1289,2821,5684,Basel SBB
1289,2829,5698,Basel SBB
1290,1809,5685,Frankfurt(Main)Hbf
1290,2826,5694,Frankfurt(Main)Hbf
1290,303,5699,Frankfurt(Main)Hbf
1290,2830,5704,Frankfurt(Main)Hbf
1291,1810,5686,Amsterdam Centraal
1291,302,5700,Amsterdam Centraal
1292,2822,5687,Frankfurt(Main)Hbf
1293,1810,5688,Amsterdam Centraal
1293,302,5701,Amsterdam Centraal
1294,2823,5689,Frankfurt(Main)Hbf
1294,302,5702,Frankfurt(Main)Hbf
1295,1810,5691,Frankfurt(Main)Hbf
1295,302,5703,Frankfurt(Main)Hbf
1296,2822,5692,Amsterdam Centraal
1297,2825,5693,Köln Hbf
1297,2827,5696,Frankfurt(Main)Hbf
1297,2828,5697,Frankfurt(Main)Hbf
1297,2830,5706,Frankfurt(Main)Hbf
1299,886,5725,Nürnberg Hbf
1300,22,5728,Köln Hbf
1301,1055,5730,Kiel Hbf
1302,2691,5731,Kiel Hbf
1303,297,5733,Kiel Hbf
1304,21,5744,Frankfurt(Main)Hbf
1305,2844,5747,Amsterdam Centraal
1305,2902,5956,Amsterdam Centraal
1305,2903,5958,Amsterdam Centraal
1323,411,5872,Hannover Hbf
1331,2343,5904,Hannover Hbf
1332,2465,5910,Köln Hbf
1335,655,5953,Utrecht Centraal
1336,576,5954,Utrecht Centraal
1337,2904,5962,Hamburg-Altona
1337,743,5963,Hamburg-Harburg
1337,2357,5968,Hamburg-Altona
1347,73,6006,Hamburg-Altona
1347,76,6010,Hamburg-Altona
1347,170,6013,Hamburg-Altona
1348,169,6012,Basel Bad Bf
